round_id,hand_no,player_id,dealer_upcard,dealer_hand_value,hand_start_value,hand_final_value,hand_result,actions,cards,bet,profit/loss,balance
384,,2,3,21,7,16,Loss,HHS,"[2, 5, 3, 6]",1,-1,
385,,0,9,18,14,24,Bust,HH,"[4, 'K', 2, 8]",1,-1,
385,,1,9,18,20,20,Win,S,"['J', 10]",1,1,
385,,2,9,18,17,17,Loss,S,"[7, 'J']",1,-1,
386,,0,9,18,20,20,Win,S,"['K', 'K']",1,1,
386,,1,9,18,17,18,Push,HHS,"['A', 6, 5, 6]",1,0,
386,,2,9,18,20,20,Win,S,"[10, 'K']",1,1,
387,,0,10,19,17,26,Bust,HH,"['A', 6, 9, 'Q']",1,-1,
387,,1,10,19,12,25,Bust,HH,"[2, 'K', 4, 9]",1,-1,
387,,2,10,19,17,17,Loss,S,"['K', 7]",1,-1,
388,,0,10,19,21,21,Blackjack,,"['K', 'A']",1,1.5,
388,,1,10,19,13,23,Bust,H,"[3, 10, 'J']",1,-1,
388,,2,10,19,19,19,Push,S,"[9, 'J']",1,0,
389,,0,6,24,18,18,Win,S,"[8, 'J']",1,1,
389,,1,6,24,20,20,Win,S,"[9, 'A']",1,1,
389,,2,6,24,13,13,Win,P,"['A', 2]",1,1,
389,,2,6,24,20,20,Win,,"['A', 9]",1,1,
390,,0,1,21,20,20,Loss,S,"['Q', 'K']",1,-1,
390,,1,1,21,14,21,Push,HS,"[7, 7, 7]",1,0,
390,,2,1,21,20,20,Loss,S,"['Q', 'J']",1,-1,
391,,0,10,18,15,24,Bust,H,"[8, 7, 9]",1,-1,
391,,1,10,18,15,22,Bust,H,"[5, 'J', 7]",1,-1,
391,,2,10,18,13,21,Win,HS,"[10, 3, 8]",1,1,
392,,0,4,19,17,17,Loss,S,"['Q', 7]",1,-1,
392,,1,4,19,14,14,Loss,S,"['K', 4]",1,-1,
392,,2,4,19,12,12,Loss,S,"[3, 9]",1,-1,
393,,0,2,21,16,16,Loss,PS,"[6, 'J']",1,-1,
393,,0,2,21,16,16,Loss,S,"[6, 'Q']",1,-1,
393,,1,2,21,15,15,Loss,S,"[10, 5]",1,-1,
393,,2,2,21,9,18,Loss,HS,"[6, 3, 9]",1,-1,
394,,0,10,20,18,18,Loss,HS,"['A', 7, 'K']",1,-1,
394,,1,10,20,18,21,Win,HS,"['A', 7, 3]",1,1,
394,,2,10,20,12,17,Loss,HS,"[6, 6, 5]",1,-1,
395,,0,10,20,19,19,Loss,S,"['J', 9]",1,-1,
395,,1,10,20,12,25,Bust,HH,"[6, 6, 3, 'Q']",1,-1,
395,,2,10,20,14,24,Bust,H,"[6, 8, 10]",1,-1,
396,,0,5,21,7,14,Loss,HS,"[4, 3, 7]",1,-1,
396,,1,5,21,10,20,Loss,D,"[2, 8, 'Q']",2,-2,
396,,2,5,21,16,20,Loss,D,"['A', 5, 4]",2,-2,
397,,0,10,18,5,18,Push,HHS,"[2, 3, 10, 3]",1,0,
397,,1,10,18,21,21,Blackjack,,"['A', 'Q']",1,1.5,
397,,2,10,18,20,20,Win,S,"['Q', 'J']",1,1,
398,,0,9,17,20,20,Win,S,"['Q', 'J']",1,1,
398,,1,9,17,18,18,Win,S,"[8, 'K']",1,1,
398,,2,9,17,16,19,Win,HHS,"[4, 2, 2, 'A']",1,1,
399,,0,2,21,7,18,Loss,HHS,"[2, 5, 3, 8]",1,-1,
399,,1,2,21,15,16,Loss,HHS,"['A', 4, 7, 4]",1,-1,
399,,2,2,21,15,15,Loss,HS,"['A', 4, 10]",1,-1,
400,,0,10,24,21,21,Blackjack,,"['A', 10]",1,1.5,
400,,1,10,24,11,15,Win,D,"[8, 3, 4]",2,2,
400,,2,10,24,15,20,Win,HS,"[5, 'Q', 5]",1,1,
401,,0,4,19,20,20,Win,S,"['J', 'Q']",1,1,
401,,1,4,19,13,13,Loss,S,"[8, 5]",1,-1,
401,,2,4,19,14,14,Loss,HS,"['A', 3, 'K']",1,-1,
402,,0,7,26,20,20,Win,S,"['J', 10]",1,1,
402,,1,7,26,15,24,Bust,H,"['K', 5, 9]",1,-1,
402,,2,7,26,20,20,Win,S,"[10, 'J']",1,1,
403,,0,5,17,19,19,Win,S,"[9, 'K']",1,1,
403,,1,5,17,15,15,Loss,D,"[4, 'A', 'Q']",2,-2,
403,,2,5,17,16,16,Loss,D,"[5, 'A', 10]",2,-2,
404,,0,10,20,20,20,Push,S,"[10, 10]",1,0,
404,,1,10,20,21,21,Blackjack,,"['K', 'A']",1,1.5,
404,,2,10,20,20,20,Push,S,"['J', 10]",1,0,
405,,0,9,21,17,17,Loss,S,"[7, 'J']",1,-1,
405,,1,9,21,16,25,Bust,H,"[6, 'J', 9]",1,-1,
405,,2,9,21,9,17,Loss,HHHS,"[7, 2, 3, 3, 2]",1,-1,
406,,0,7,20,20,20,Push,PS,"[9, 'A']",1,0,
406,,0,7,20,12,20,Push,PHS,"[9, 3, 8]",1,0,
406,,0,7,20,17,17,Loss,S,"[9, 8]",1,-1,
406,,1,7,20,6,18,Loss,HHS,"[2, 4, 10, 2]",1,-1,
406,,2,7,20,18,18,Loss,S,"[10, 8]",1,-1,
407,,0,4,22,16,16,Win,S,"['Q', 6]",1,1,
407,,1,4,22,13,13,Win,S,"[6, 7]",1,1,
407,,2,4,22,18,16,Win,D,"[7, 'A', 8]",2,2,
408,,0,10,22,15,22,Bust,H,"[5, 10, 7]",1,-1,
408,,1,10,22,7,17,Win,HS,"[4, 3, 10]",1,1,
408,,2,10,22,12,17,Win,HS,"['K', 2, 5]",1,1,
409,,0,6,17,18,18,Win,D,"['A', 7, 'J']",2,2,
409,,1,6,17,13,13,Loss,S,"['Q', 3]",1,-1,
409,,2,6,17,20,20,Win,S,"['J', 10]",1,1,
410,,0,10,18,15,18,Push,HS,"[5, 'Q', 3]",1,0,
410,,1,10,18,18,18,Push,S,"[9, 9]",1,0,
410,,2,10,18,21,21,Blackjack,,"[10, 'A']",1,1.5,
411,,0,10,20,20,20,Push,S,"['J', 'Q']",1,0,
411,,1,10,20,13,21,Win,HS,"['K', 3, 8]",1,1,
411,,2,10,20,17,17,Loss,S,"[7, 'Q']",1,-1,
412,,0,7,19,16,22,Bust,PH,"[9, 7, 6]",1,-1,
412,,0,7,19,17,17,Loss,S,"[9, 8]",1,-1,
412,,1,7,19,14,22,Bust,H,"[10, 4, 8]",1,-1,
412,,2,7,19,17,17,Loss,S,"[9, 8]",1,-1,
413,,0,5,22,21,21,Blackjack,,"['K', 'A']",1,1.5,
413,,1,5,22,11,17,Win,D,"[7, 4, 6]",2,2,
413,,2,5,22,16,16,Win,S,"['J', 6]",1,1,
414,,0,6,17,20,20,Win,S,"[9, 'A']",1,1,
414,,1,6,17,14,19,Win,D,"[3, 'A', 5]",2,2,
414,,2,6,17,21,21,Blackjack,,"['Q', 'A']",1,1.5,
415,,0,10,20,17,17,Loss,HS,"['A', 6, 'K']",1,-1,
415,,1,10,20,20,20,Push,S,"['Q', 'J']",1,0,
415,,2,10,20,14,24,Bust,H,"[5, 9, 10]",1,-1,
416,,0,1,21,13,19,Loss,HS,"[6, 7, 6]",1,-1,
416,,1,1,21,20,20,Loss,S,"['K', 10]",1,-1,
416,,2,1,21,20,20,Loss,S,"['K', 'Q']",1,-1,
417,,0,10,18,20,17,Loss,HHS,"[4, 6, 6, 'A']",1,-1,
417,,1,10,18,10,22,Bust,HH,"[8, 2, 2, 'J']",1,-1,
417,,2,10,18,12,25,Bust,HH,"['Q', 2, 3, 'Q']",1,-1,
418,,0,9,17,13,19,Win,HS,"['K', 3, 6]",1,1,
418,,1,9,17,9,22,Bust,HH,"[5, 4, 3, 'Q']",1,-1,
418,,2,9,17,19,19,Win,S,"[10, 9]",1,1,
419,,0,4,21,10,19,Loss,D,"[8, 2, 9]",2,-2,
419,,1,4,21,15,15,Loss,S,"['J', 5]",1,-1,
419,,2,4,21,13,13,Loss,S,"[3, 10]",1,-1,
420,,0,8,18,12,24,Bust,HH,"[3, 9, 2, 'K']",1,-1,
420,,1,8,18,14,24,Bust,H,"[7, 7, 'J']",1,-1,
420,,2,8,18,15,21,Win,HHS,"['J', 5, 'A', 5]",1,1,
421,,0,2,19,12,17,Loss,HS,"[5, 7, 5]",1,-1,
421,,1,2,19,10,20,Win,HS,"[2, 8, 'K']",1,1,
421,,2,2,19,13,13,Loss,S,"['J', 3]",1,-1,
422,,0,1,20,10,20,Push,HS,"[2, 8, 10]",1,0,
422,,1,1,20,13,18,Loss,HHHS,"['A', 2, 5, 7, 3]",1,-1,
422,,2,1,20,20,20,Push,S,"['K', 'K']",1,0,
423,,0,7,17,13,25,Bust,HH,"[3, 'J', 2, 'K']",1,-1,
423,,1,7,17,15,22,Bust,H,"[10, 5, 7]",1,-1,
423,,2,7,17,19,19,Win,S,"['Q', 9]",1,1,
424,,0,10,23,15,25,Bust,H,"[5, 'K', 10]",1,-1,
424,,1,10,23,12,19,Win,HS,"[9, 3, 7]",1,1,
424,,2,10,23,14,17,Win,HS,"[4, 10, 3]",1,1,
425,,0,10,26,15,25,Bust,H,"['J', 5, 'K']",1,-1,
425,,1,10,26,15,24,Bust,H,"['K', 5, 9]",1,-1,
425,,2,10,26,18,18,Win,S,"['K', 8]",1,1,
426,,0,10,18,20,20,Win,S,"['J', 10]",1,1,
426,,1,10,18,16,24,Bust,H,"[6, 10, 8]",1,-1,
426,,2,10,18,11,14,Loss,D,"[3, 8, 3]",2,-2,
427,,0,1,19,18,18,Loss,S,"['J', 8]",1,-1,
427,,1,1,19,19,19,Push,S,"[9, 'Q']",1,0,
427,,2,1,19,11,16,Loss,D,"[4, 7, 5]",2,-2,
428,,0,9,17,12,20,Win,HS,"[2, 'Q', 8]",1,1,
428,,1,9,17,7,17,Push,HS,"[2, 5, 'K']",1,0,
428,,2,9,17,20,21,Win,D,"[3, 7, 'A']",2,2,
429,,0,3,17,10,20,Win,D,"[2, 8, 'J']",2,2,
429,,1,3,17,18,17,Push,D,"['A', 7, 9]",2,0,
429,,2,3,17,13,13,Loss,S,"[9, 4]",1,-1,
430,,0,7,17,19,20,Win,HS,"[4, 5, 'A']",1,1,
430,,1,7,17,12,19,Win,HHS,"[3, 9, 'A', 6]",1,1,
430,,2,7,17,13,19,Win,HS,"[3, 'Q', 6]",1,1,
431,,0,9,18,10,12,Loss,D,"[4, 6, 2]",2,-2,
431,,1,9,18,17,17,Loss,HS,"['A', 6, 'Q']",1,-1,
431,,2,9,18,12,18,Push,HHS,"[2, 'Q', 3, 3]",1,0,
432,,0,6,17,14,14,Loss,S,"[4, 'Q']",1,-1,
432,,1,6,17,18,21,Win,HHS,"[2, 6, 2, 'A']",1,1,
432,,2,6,17,17,17,Push,S,"[7, 10]",1,0,
433,,0,9,25,14,23,Bust,H,"[4, 10, 9]",1,-1,
433,,1,9,25,18,18,Win,S,"[8, 'J']",1,1,
433,,2,9,25,19,23,Bust,HHHH,"[5, 4, 4, 2, 'A', 7]",1,-1,
434,,0,2,21,20,20,Loss,S,"['Q', 10]",1,-1,
434,,1,2,21,20,20,Loss,S,"['Q', 'K']",1,-1,
434,,2,2,21,15,15,Loss,S,"['K', 5]",1,-1,
435,,0,10,20,9,21,Win,HHS,"[2, 7, 4, 8]",1,1,
435,,1,10,20,17,17,Loss,S,"[10, 7]",1,-1,
435,,2,10,20,16,24,Bust,H,"['K', 6, 8]",1,-1,
436,,0,4,25,19,19,Win,S,"[8, 'A']",1,1,
436,,1,4,25,20,20,Win,S,"['K', 'J']",1,1,
436,,2,4,25,21,21,Blackjack,,"['A', 'Q']",1,1.5,
437,,0,8,17,20,20,Win,S,"[10, 'J']",1,1,
437,,1,8,17,11,15,Loss,D,"[7, 4, 4]",2,-2,
437,,2,8,17,17,18,Win,D,"['J', 7, 'A']",2,2,
438,,0,4,17,13,13,Loss,S,"[7, 6]",1,-1,
438,,1,4,17,17,12,Loss,D,"['A', 6, 5]",2,-2,
438,,2,4,17,20,20,Win,S,"['J', 10]",1,1,
439,,0,3,18,7,17,Loss,HS,"[2, 5, 'K']",1,-1,
439,,1,3,18,17,17,Loss,S,"['Q', 7]",1,-1,
439,,2,3,18,16,20,Win,HHS,"[2, 4, 'A', 3]",1,1,
440,,0,10,20,21,21,Blackjack,,"['A', 10]",1,1.5,
440,,1,10,20,7,19,Loss,HHS,"[5, 2, 8, 4]",1,-1,
440,,2,10,20,12,22,Bust,H,"[7, 5, 'Q']",1,-1,
441,,0,9,18,21,21,Blackjack,,"['A', 'Q']",1,1.5,
441,,1,9,18,19,20,Win,HS,"[7, 2, 'A']",1,1,
441,,2,9,18,14,18,Push,HS,"[4, 'J', 4]",1,0,
442,,0,3,23,17,19,Win,D,"['A', 6, 2]",2,2,
442,,1,3,23,7,16,Win,HS,"[3, 4, 9]",1,1,
442,,2,3,23,18,18,Win,S,"[10, 8]",1,1,
443,,0,8,18,19,19,Win,PS,"[9, 'J']",1,1,
443,,0,8,18,12,24,Bust,HH,"[9, 3, 3, 9]",1,-1,
443,,1,8,18,12,21,Win,HS,"['K', 2, 9]",1,1,
443,,2,8,18,14,24,Bust,H,"[6, 8, 'K']",1,-1,
444,,0,6,18,15,15,Loss,S,"['Q', 5]",1,-1,
444,,1,6,18,18,18,Push,PS,"[8, 'K']",1,0,
444,,1,6,18,12,12,Loss,S,"[8, 4]",1,-1,
444,,2,6,18,9,13,Loss,D,"[5, 4, 4]",2,-2,
445,,0,10,26,20,20,Win,S,"[10, 'K']",1,1,
445,,1,10,26,18,18,Win,S,"[8, 'K']",1,1,
445,,2,10,26,9,19,Win,HS,"[2, 7, 10]",1,1,
446,,0,5,22,11,16,Win,D,"[2, 9, 5]",2,2,
446,,1,5,22,16,16,Win,P,"['A', 5]",1,1,
446,,1,5,22,21,21,Blackjack,,"['A', 'K']",1,1.5,
446,,2,5,22,16,16,Win,S,"[6, 'J']",1,1,
447,,0,3,23,20,20,Win,S,"['K', 'Q']",1,1,
447,,1,3,23,20,20,Win,S,"['K', 10]",1,1,
447,,2,3,23,20,20,Win,S,"['Q', 'Q']",1,1,
448,,0,9,22,20,20,Win,S,"['A', 9]",1,1,
448,,1,9,22,15,24,Bust,H,"[8, 7, 9]",1,-1,
448,,2,9,22,19,19,Win,S,"['A', 8]",1,1,
449,,0,3,23,18,18,Win,S,"['Q', 8]",1,1,
449,,1,3,23,13,17,Win,HHS,"[2, 'A', 4, 'J']",1,1,
449,,2,3,23,14,14,Win,S,"[4, 10]",1,1,
450,,0,10,20,17,17,Loss,S,"[7, 10]",1,-1,
450,,1,10,20,13,21,Win,HS,"['J', 3, 8]",1,1,
450,,2,10,20,19,19,Loss,S,"[9, 'K']",1,-1,
451,,0,10,20,19,19,Loss,S,"[9, 'Q']",1,-1,
451,,1,10,20,18,18,Loss,S,"['Q', 8]",1,-1,
451,,2,10,20,11,21,Win,D,"[2, 9, 10]",2,2,
452,,0,1,21,6,20,Loss,HHHS,"[3, 3, 3, 7, 4]",1,-1,
452,,1,1,21,20,20,Loss,S,"['J', 'J']",1,-1,
452,,2,1,21,21,21,Push,,"['A', 'J']",1,0,
453,,0,10,20,21,21,Blackjack,,"[10, 'A']",1,1.5,
453,,1,10,20,14,24,Bust,H,"[9, 5, 'J']",1,-1,
453,,2,10,20,20,21,Win,HS,"[7, 3, 'A']",1,1,
454,,0,3,17,20,20,Win,S,"['Q', 10]",1,1,
454,,1,3,17,14,14,Loss,S,"['K', 4]",1,-1,
454,,2,3,17,15,15,Loss,S,"['J', 5]",1,-1,
455,,0,10,19,16,17,Loss,HS,"[6, 'Q', 'A']",1,-1,
455,,1,10,19,15,25,Bust,H,"[8, 7, 10]",1,-1,
455,,2,10,19,16,25,Bust,H,"[6, 'Q', 9]",1,-1,
456,,0,10,20,16,26,Bust,H,"[7, 9, 10]",1,-1,
456,,1,10,20,12,17,Loss,HS,"[2, 'Q', 5]",1,-1,
456,,2,10,20,17,17,Loss,S,"[7, 'K']",1,-1,
457,,0,3,23,13,13,Win,S,"['Q', 3]",1,1,
457,,1,3,23,20,20,Win,S,"['K', 'Q']",1,1,
457,,2,3,23,13,13,Win,S,"['J', 3]",1,1,
458,,0,1,20,11,21,Win,D,"[7, 4, 'J']",2,2,
458,,1,1,20,12,20,Push,HHHS,"['A', 'A', 4, 6, 8]",1,0,
458,,2,1,20,13,25,Bust,HH,"['Q', 3, 2, 'K']",1,-1,
459,,0,7,17,11,21,Win,D,"[6, 5, 'K']",2,2,
459,,1,7,17,21,21,Blackjack,,"['A', 'J']",1,1.5,
459,,2,7,17,15,25,Bust,HH,"[10, 5, 'A', 9]",1,-1,
460,,0,10,25,16,26,Bust,H,"[7, 9, 'K']",1,-1,
460,,1,10,25,6,24,Bust,HHH,"[4, 2, 7, 2, 9]",1,-1,
460,,2,10,25,18,18,Win,S,"['J', 8]",1,1,
461,,0,1,21,12,17,Loss,HS,"[6, 6, 5]",1,-1,
461,,1,1,21,15,25,Bust,H,"[6, 9, 10]",1,-1,
461,,2,1,21,17,17,Loss,S,"[9, 8]",1,-1,
462,,0,7,19,11,21,Win,D,"[4, 7, 'Q']",2,2,
462,,1,7,19,9,17,Loss,HS,"[4, 5, 8]",1,-1,
462,,2,7,19,14,18,Loss,HS,"['J', 4, 4]",1,-1,
463,,0,9,21,18,20,Loss,HS,"['A', 7, 2]",1,-1,
463,,1,9,21,9,19,Loss,HS,"[2, 7, 'K']",1,-1,
463,,2,9,21,18,18,Loss,S,"[8, 'Q']",1,-1,
464,,0,2,19,9,19,Push,HS,"[4, 5, 'J']",1,0,
464,,1,2,19,12,18,Loss,HS,"[8, 4, 6]",1,-1,
464,,2,2,19,21,21,Blackjack,,"['K', 'A']",1,1.5,
465,,0,10,18,14,19,Win,HS,"['A', 3, 5]",1,1,
465,,1,10,18,11,16,Loss,D,"[3, 8, 5]",2,-2,
465,,2,10,18,17,17,Loss,S,"['Q', 7]",1,-1,
466,,0,1,17,13,25,Bust,HH,"['Q', 3, 3, 9]",1,-1,
466,,1,1,17,13,17,Push,HS,"[5, 8, 4]",1,0,
466,,2,1,17,19,19,Win,S,"[9, 10]",1,1,
467,,0,3,22,12,22,Bust,H,"[8, 4, 'Q']",1,-1,
467,,1,3,22,12,13,Win,HS,"[2, 'K', 'A']",1,1,
467,,2,3,22,13,13,Win,PHS,"[2, 'A', 10]",1,1,
467,,2,3,22,10,17,Win,D,"[2, 8, 7]",2,2,
468,,0,2,17,17,21,Win,HS,"['A', 6, 4]",1,1,
468,,1,2,17,20,21,Win,HS,"[8, 2, 'A']",1,1,
468,,2,2,17,20,20,Win,S,"[10, 'K']",1,1,
469,,0,3,18,18,18,Push,S,"[8, 'J']",1,0,
469,,1,3,18,13,13,Loss,S,"[3, 'K']",1,-1,
469,,2,3,18,14,14,Loss,S,"[5, 9]",1,-1,
470,,0,10,20,8,25,Bust,HHH,"[6, 2, 4, 3, 'Q']",1,-1,
470,,1,10,20,20,20,Push,S,"['K', 'Q']",1,0,
470,,2,10,20,20,20,Push,S,"['J', 'K']",1,0,
471,,0,8,18,6,25,Bust,HH,"[4, 2, 9, 'Q']",1,-1,
471,,1,8,18,15,27,Bust,HHH,"[9, 6, 2, 'A', 9]",1,-1,
471,,2,8,18,13,21,Win,HS,"[3, 10, 8]",1,1,
472,,0,5,25,21,21,Blackjack,,"['A', 'K']",1,1.5,
472,,1,5,25,13,13,Win,S,"[9, 4]",1,1,
472,,2,5,25,17,17,Win,S,"['Q', 7]",1,1,
473,,0,10,19,17,17,Loss,S,"['K', 7]",1,-1,
473,,1,10,19,20,20,Win,S,"['A', 9]",1,1,
473,,2,10,19,14,18,Loss,HS,"[4, 10, 4]",1,-1,
474,,0,5,17,12,12,Loss,S,"[9, 3]",1,-1,
474,,1,5,17,19,19,Win,S,"[9, 10]",1,1,
474,,2,5,17,15,15,Loss,S,"[5, 'Q']",1,-1,
475,,0,5,18,12,12,Loss,S,"['Q', 2]",1,-1,
475,,1,5,18,10,20,Win,D,"[3, 7, 'K']",2,2,
475,,2,5,18,16,16,Loss,S,"[6, 'J']",1,-1,
476,,0,2,19,11,17,Loss,D,"[5, 6, 6]",2,-2,
476,,1,2,19,14,16,Loss,HHHS,"[3, 'A', 'A', 'A', 'J']",1,-1,
476,,2,2,19,20,20,Win,S,"['Q', 'Q']",1,1,
477,,0,10,20,20,20,Push,S,"['Q', 'Q']",1,0,
477,,1,10,20,7,19,Loss,HHS,"[5, 2, 4, 8]",1,-1,
477,,2,10,20,16,18,Loss,HS,"[6, 10, 2]",1,-1,
478,,0,10,18,14,23,Bust,H,"['Q', 4, 9]",1,-1,
478,,1,10,18,15,19,Win,HS,"[5, 10, 4]",1,1,
478,,2,10,18,19,19,Win,S,"[10, 9]",1,1,
479,,0,8,18,16,22,Bust,H,"[10, 6, 6]",1,-1,
479,,1,8,18,20,20,Win,S,"['Q', 10]",1,1,
479,,2,8,18,9,19,Win,HS,"[7, 2, 'J']",1,1,
480,,0,5,19,13,13,Loss,S,"[6, 7]",1,-1,
480,,1,5,19,18,16,Loss,D,"[7, 'A', 8]",2,-2,
480,,2,5,19,11,13,Loss,D,"[7, 4, 2]",2,-2,
481,,0,10,19,20,20,Win,S,"['A', 9]",1,1,
481,,1,10,19,20,20,Win,S,"['K', 10]",1,1,
481,,2,10,19,13,17,Loss,HHS,"[3, 'K', 3, 'A']",1,-1,
482,,0,6,21,9,16,Loss,D,"[7, 2, 7]",2,-2,
482,,1,6,21,12,12,Loss,PS,"[8, 4]",1,-1,
482,,1,6,21,18,18,Loss,S,"[8, 'K']",1,-1,
482,,2,6,21,19,20,Loss,D,"[3, 6, 'A']",2,-2,
483,,0,10,18,20,20,Win,S,"['J', 'J']",1,1,
483,,1,10,18,13,23,Bust,H,"[3, 'J', 10]",1,-1,
483,,2,10,18,9,19,Win,HS,"[5, 4, 10]",1,1,
484,,0,9,16,14,24,Bust,H,"[4, 'J', 10]",1,0,
484,,1,9,16,15,26,Bust,HHH,"['A', 4, 'Q', 'A', 'Q']",1,0,
484,,2,9,16,17,25,Bust,HH,"['A', 6, 8, 'J']",1,0,
485,,0,2,21,12,16,Loss,HS,"[8, 4, 4]",1,-1,
485,,1,2,21,14,14,Loss,S,"[4, 'K']",1,-1,
485,,2,2,21,18,18,Loss,S,"[8, 10]",1,-1,
486,,0,10,18,16,26,Bust,H,"['K', 6, 'J']",1,-1,
486,,1,10,18,17,17,Loss,S,"[7, 'K']",1,-1,
486,,2,10,18,12,21,Win,HS,"[2, 'K', 9]",1,1,
487,,0,3,22,15,15,Win,S,"[9, 6]",1,1,
487,,1,3,22,11,14,Win,D,"[8, 3, 3]",2,2,
487,,2,3,22,13,13,Win,S,"[3, 10]",1,1,
488,,0,10,19,20,20,Win,S,"['K', 'K']",1,1,
488,,1,10,19,13,19,Push,HS,"[6, 7, 6]",1,0,
488,,2,10,19,21,21,Blackjack,,"['Q', 'A']",1,1.5,
489,,0,5,17,16,20,Win,D,"[5, 'A', 4]",2,2,
489,,1,5,17,20,20,Win,S,"[10, 'J']",1,1,
489,,2,5,17,12,12,Loss,S,"[5, 7]",1,-1,
490,,0,10,17,15,21,Win,HS,"[10, 5, 6]",1,1,
490,,1,10,17,11,14,Loss,D,"[6, 5, 3]",2,-2,
490,,2,10,17,21,21,Blackjack,,"['A', 'K']",1,1.5,
491,,0,2,22,13,13,Win,S,"[6, 7]",1,1,
491,,1,2,22,17,17,Win,S,"['K', 7]",1,1,
491,,2,2,22,10,19,Win,HS,"[4, 6, 9]",1,1,
492,,0,7,17,19,19,Win,S,"[8, 'A']",1,1,
492,,1,7,17,8,18,Win,HS,"[5, 3, 'K']",1,1,
492,,2,7,17,15,25,Bust,H,"['Q', 5, 'K']",1,-1,
493,,0,2,21,11,20,Loss,D,"[7, 4, 9]",2,-2,
493,,1,2,21,12,13,Loss,HS,"[5, 7, 'A']",1,-1,
493,,2,2,21,7,17,Loss,HS,"[5, 2, 'K']",1,-1,
494,,0,5,18,20,20,Win,S,"['Q', 'J']",1,1,
494,,1,5,18,17,21,Win,D,"['A', 6, 4]",2,2,
494,,2,5,18,20,20,Win,S,"['Q', 'J']",1,1,
495,,0,4,26,11,21,Win,D,"[3, 8, 'J']",2,2,
495,,1,4,26,12,12,Win,S,"[5, 7]",1,1,
495,,2,4,26,16,16,Win,S,"[7, 9]",1,1,
496,,0,10,20,13,21,Win,HS,"[3, 'Q', 8]",1,1,
496,,1,10,20,12,24,Bust,HH,"['J', 2, 3, 9]",1,-1,
496,,2,10,20,16,26,Bust,H,"[6, 'Q', 10]",1,-1,
497,,0,9,18,19,19,Win,S,"[9, 'J']",1,1,
497,,1,9,18,14,22,Bust,H,"['J', 4, 8]",1,-1,
497,,2,9,18,12,17,Loss,HS,"[2, 'J', 5]",1,-1,
498,,0,10,22,10,18,Win,HS,"[6, 4, 8]",1,1,
498,,1,10,22,18,18,Win,S,"['Q', 8]",1,1,
498,,2,10,22,16,24,Bust,HH,"['A', 5, 10, 8]",1,-1,
499,,0,3,21,15,15,Loss,S,"[6, 9]",1,-1,
499,,1,3,21,15,15,Loss,S,"[5, 'Q']",1,-1,
499,,2,3,21,7,14,Loss,HS,"[5, 2, 7]",1,-1,
500,,0,10,20,17,17,Loss,S,"[7, 10]",1,-1,
500,,1,10,20,13,19,Loss,HS,"[2, 'A', 6]",1,-1,
500,,2,10,20,15,21,Win,HS,"[4, 'A', 6]",1,1,
501,,0,5,19,19,19,Push,S,"['J', 9]",1,0,
501,,1,5,19,15,15,Loss,S,"[7, 8]",1,-1,
501,,2,5,19,10,13,Loss,PD,"[4, 6, 3]",2,-2,
501,,2,5,19,7,15,Loss,PHS,"[4, 3, 8]",1,-1,
501,,2,5,19,13,13,Loss,S,"[4, 9]",1,-1,
502,,0,8,18,16,26,Bust,H,"[9, 7, 'K']",1,-1,
502,,1,8,18,21,12,Loss,D,"[2, 9, 'A']",2,-2,
502,,2,8,18,12,22,Bust,H,"[2, 'K', 'J']",1,-1,
503,,0,10,20,15,17,Loss,HS,"[7, 8, 2]",1,-1,
503,,1,10,20,19,20,Push,HS,"[2, 7, 'A']",1,0,
503,,2,10,20,21,21,Blackjack,,"['A', 'J']",1,1.5,
504,,0,4,21,15,15,Loss,S,"['Q', 5]",1,-1,
504,,1,4,21,16,16,Loss,S,"[6, 10]",1,-1,
504,,2,4,21,12,12,Loss,S,"[2, 10]",1,-1,
505,,0,1,17,19,19,Win,S,"[10, 9]",1,1,
505,,1,1,17,20,20,Win,S,"['Q', 10]",1,1,
505,,2,1,17,20,20,Win,S,"[10, 'Q']",1,1,
506,,0,8,18,13,23,Bust,H,"['K', 3, 'Q']",1,-1,
506,,1,8,18,8,28,Bust,HHH,"[3, 5, 4, 6, 'J']",1,-1,
506,,2,8,18,17,18,Push,D,"['J', 7, 'A']",2,0,
507,,0,5,19,12,12,Loss,S,"[4, 8]",1,-1,
507,,1,5,19,19,19,Push,PS,"[9, 'Q']",1,0,
507,,1,5,19,12,12,Loss,S,"[9, 3]",1,-1,
507,,2,5,19,14,20,Win,D,"['A', 3, 6]",2,2,
508,,0,10,18,16,23,Bust,HHHHH,"[3, 3, 6, 'A', 'A', 'A', 8]",1,-1,
508,,1,10,18,16,23,Bust,H,"[6, 'Q', 7]",1,-1,
508,,2,10,18,20,20,Win,S,"[10, 'Q']",1,1,
509,,0,5,20,13,13,Loss,S,"[3, 'J']",1,-1,
509,,1,5,20,10,12,Loss,PD,"[4, 6, 2]",2,-2,
509,,1,5,20,6,16,Loss,HS,"[4, 2, 'K']",1,-1,
509,,2,5,20,14,14,Loss,S,"[4, 'Q']",1,-1,
510,,0,7,20,7,17,Loss,HS,"[2, 5, 'K']",1,-1,
510,,1,7,20,19,19,Loss,S,"[9, 'Q']",1,-1,
510,,2,7,20,18,18,Loss,S,"[10, 8]",1,-1,
